Date,USDCOPV1W Curncy,USDCOPV1M Curncy,USDCOPV2M Curncy,USDCOPV3M Curncy,USDCOPV6M Curncy,USDCOPV9M Curncy,USDCOPV1Y Curncy,USDCOP25R1W Curncy,USDCOP25R1M Curncy,USDCOP25R2M Curncy,USDCOP25R3M Curncy,USDCOP25R6M Curncy,USDCOP25R9M Curncy,USDCOP25R1Y Curncy,USDCOP10R1W Curncy,USDCOP10R1M Curncy,USDCOP10R2M Curncy,USDCOP10R3M Curncy,USDCOP10R6M Curncy,USDCOP10R9M Curncy,USDCOP10R1Y Curncy,USDCOP25B1W Curncy,USDCOP25B1M Curncy,USDCOP25B2M Curncy,USDCOP25B3M Curncy,USDCOP25B6M Curncy,USDCOP25B9M Curncy,USDCOP25B1Y Curncy,USDCOP10B1W Curncy,USDCOP10B1M Curncy,USDCOP10B2M Curncy,USDCOP10B3M Curncy,USDCOP10B6M Curncy,USDCOP10B9M Curncy,USDCOP10B1Y Curncy
26/8/2012,7.545,8.9875,9.36,9.9625,10.7975,11.42,11.7275,1.96,2.99,3.23,3.4875,3.7325,3.965,4.2475,3.125,5.31,5.755,6.2325,6.69,7.1225,7.5975,0.76,0.7475,0.86,0.9725,1.0875,1.1525,1.245,3.465,2.9725,3.4125,3.8725,4.3375,4.545,4.7725
27/8/2012,7.515,8.8825,9.455,10.0525,10.8075,11.43,11.7525,1.96,2.9925,3.23,3.4875,3.7325,3.965,4.2475,3.125,5.31,5.755,6.2325,6.6925,7.1225,7.5975,0.76,0.7475,0.86,0.9725,1.0875,1.1525,1.245,3.465,2.9725,3.415,3.8725,4.3375,4.545,4.7725
28/8/2012,7.54,8.9625,9.655,10.245,10.9575,11.595,11.8925,1.965,2.99,3.23,3.4875,3.735,3.9775,4.2475,3.125,5.315,5.76,6.235,6.6925,7.145,7.6,0.76,0.7475,0.855,0.97,1.085,1.155,1.2425,3.465,2.9725,3.4225,3.8825,4.35,4.5675,4.785
29/8/2012,8.51,9.0875,9.605,10.1425,10.865,11.51,11.8,1.965,2.9925,3.255,3.4875,3.735,3.98,4.2475,3.185,5.31,5.8,6.2325,6.6925,7.1475,7.5975,0.74,0.7425,0.8575,0.9725,1.0875,1.1575,1.245,3.42,2.98,3.42,3.8725,4.3375,4.5575,4.7725
30/8/2012,8.485,8.93,9.52,9.905,10.7325,11.425,11.755,1.915,2.97,3.23,3.47,3.715,3.96,4.23,0.29,5.07,5.575,6.02,6.5075,6.9825,7.44,0.845,0.795,0.91,1.025,1.1325,1.1975,1.285,4.57,3.2925,3.7025,4.135,4.56,4.7575,4.965
31/8/2012,8.48,8.455,8.98,9.325,10.29,11.03,11.36,1.9,2.7175,2.955,3.215,3.715,3.955,4.23,0.285,4.595,5.0625,5.555,6.505,6.9675,7.44,0.845,0.7875,0.8975,1.01,1.135,1.1975,1.285,4.57,3.325,3.7325,4.16,4.5525,4.7525,4.965
1/9/2012,8.48,8.455,8.98,9.325,10.29,11.03,11.36,1.9,2.7175,2.955,3.215,3.715,3.955,4.23,0.285,4.595,5.0625,5.555,6.505,6.9675,7.44,0.845,0.7875,0.8975,1.01,1.135,1.1975,1.285,4.57,3.325,3.7325,4.16,4.5525,4.7525,4.965
2/9/2012,8.48,8.455,8.98,9.325,10.29,11.03,11.36,1.9,2.7175,2.955,3.215,3.715,3.955,4.23,0.285,4.595,5.0625,5.555,6.505,6.9675,7.44,0.845,0.7875,0.8975,1.01,1.135,1.1975,1.285,4.57,3.325,3.7325,4.16,4.5525,4.7525,4.965
3/9/2012,8.49,8.4775,8.965,9.45,10.6575,11.46,11.8375,1.915,2.7175,2.955,3.215,3.7175,3.9575,4.2325,0.29,4.595,5.0625,5.555,6.505,6.97,7.44,0.845,0.7875,0.8975,1.01,1.135,1.1975,1.2825,4.57,3.325,3.7325,4.16,4.5525,4.7525,4.965
4/9/2012,8.49,8.4825,8.975,9.39,10.4025,11.175,11.515,1.415,2.715,2.9475,3.215,3.7175,3.96,4.23,-0.395,4.555,5.0475,5.555,6.505,6.9775,7.44,0.84,0.7875,0.8975,1.01,1.135,1.1975,1.285,4.595,3.3225,3.7375,4.16,4.5525,4.7575,4.965
5/9/2012,8.475,8.3775,9.0175,9.555,10.42,11.195,11.5475,1.415,2.7175,2.95,3.2175,3.715,3.9625,4.2325,-0.395,4.595,5.05,5.5625,6.505,6.9775,7.44,0.84,0.785,0.8925,1.005,1.135,1.1975,1.2825,4.595,3.3275,3.735,4.165,4.5525,4.7575,4.965
